423,"20210913",1,85,1091,"BL",,"BNT",,,,"NW",,,"05d~05e",,,1048577,"05d~05e",C,202109101132,"-"
425,"20210913",1,,413,"SC","SC","g3",,"g3",,"503","506",,"12",,,0,"12",R,202109101132,
426,"20210913",2,,413,"SC","SC","g3",,"g3",,"503","506",,"12",,,0,"12",R,202109101134,
427,"20210915",5,86,417,"TX",,"ek4",,,,"502",,,"12","dienst",,1,"12",C,202109081703,
428,"20210915",6,86,417,"TX",,"ek4",,,,"502",,,"12","dienst",,1,"12",C,202109081703,
429,"20210915",7,86,820,"TX",,"SpM",,,,"SH2",,,"08a~08b~08c~08d","dienst",,1,"08a~08b~08c~08d",C,202109081703,
430,"20210915",8,86,820,"TX",,"SpM",,,,"SH2",,,"08a~08b~08c~08d","dienst",,1,"08a~08b~08c~08d",C,202109081703,
431,"20210915",9,86,1149,"TX",,"sf1",,,,"406",,,"11","dienst",,1,"11",C,202109081703,
432,"20210915",10,86,1149,"TX",,"sf1",,,,"406",,,"11","dienst",,1,"11",C,202109081703,
433,"20210916",1,86,401,"TX",,"S1",,,,"AQ1",,,"12","dienst",,1,"12",C,202109081703,
434,"20210916",2,86,401,"TX",,"S1",,,,"AQ1",,,"12","dienst",,1,"12",C,202109081703,
435,"20210916",4,86,1231,"TX",,"Ber",,,,,,,,"dienst",,1,,,202109091230,
436,"20210916",5,86,1113,"TX",,"SK",,,,"SH1","SH1",,"05a","dienst",,0,"05a",,202109081703,
437,"20210916",6,86,1113,"TX",,"SK",,,,"SH1",,,"05a","dienst",,1,"05a",C,202109081703,
438,"20210917",1,86,400,"TX",,"S1",,,,"506",,,"12","dienst",,1,"12",C,202109081703,
439,"20210917",2,86,1078,"TX",,"Geo",,,,"305","305",,"05a","dienst",,0,"05a",,202109081703,
440,"20210917",3,86,1218,"TX",,"Ber",,,,,,,,"dienst",,1,,,202109091230,
441,"20210917",1,86,0,"TX",,,,,,,,,,"dienst",,131072,,B,202109081703,
442,"20210914",1,87,1033,"HK",,"B",,,,"CS2",,,"06c","dienst",,1,"06c",C,202109081704,
443,"20210914",5,87,1043,"HK",,"SK",,,,"SH2",,,"06c","dienst",,1,"06c",C,202109101151,
444,"20210914",6,87,1043,"HK",,"SK",,,,"SH2",,,"06c","dienst",,1,"06c",C,202109081704,
445,"20210914",7,87,404,"HK",,"b1",,,,"BS2",,,"12","dienst",,1,"12",C,202109081704,
446,"20210915",7,87,820,"HK",,"SpM",,,,"SH1",,,"08a~08b~08c~08d","dienst",,1,"08a~08b~08c~08d",C,202109081704,
447,"20210915",8,87,820,"HK",,"SpM",,,,"SH1",,,"08a~08b~08c~08d","dienst",,1,"08a~08b~08c~08d",C,202109081704,
448,"20210915",9,87,1149,"HK",,"sm2",,,,"SH1",,,"11","dienst",,1,"11",C,202109081704,
449,"20210915",10,87,1149,"HK",,"sm2",,,,"SH1",,,"11","dienst",,1,"11",C,202109081704,
450,"20210916",2,87,769,"HK",,"B",,,,"PS2","PS2",,"08c","dienst",,0,"08c",,202109081704,
451,"20210916",3,87,1117,"HK",,"SK",,,,"SH2","SH2",,"05e","dienst",,0,"05e",,202109081704,
452,"20210916",4,87,1117,"HK",,"SK",,,,"SH2","SH2",,"05e","dienst",,0,"05e",,202109081704,
453,"20210916",5,87,901,"HK",,"B",,,,"PS3","PS3",,"07d","dienst",,0,"07d",,202109081704,
454,"20210916",10,87,1148,"HK",,"sm1",,,,"SH1",,,"11","dienst",,1,"11",C,202109081704,
455,"20210916",11,87,1148,"HK",,"sm1",,,,"SH1",,,"11","dienst",,1,"11",C,202109081704,
456,"20210917",1,87,901,"HK",,"B",,,,"PS3",,,"07d","dienst",,1,"07d",C,202109081704,
457,"20210917",3,87,404,"HK",,"b1",,,,"BS2",,,"12","dienst",,1,"12",C,202109081704,
458,"20210917",4,87,404,"HK",,"b1",,,,"BS2",,,"12","dienst",,1,"12",C,202109081704,
459,"20210917",5,87,1033,"HK",,"B",,,,"PS2","PS2",,"06c","dienst",,0,"06c",,202109081704,
460,"20210917",3,88,1068,"BK",,"M",,,,"305","305",,"05a","urlaub",,0,"05a",,202109081711,"-"
461,"20210917",4,88,1068,"BK",,"M",,,,"305","305",,"05a","urlaub",,0,"05a",,202109081711,"-"
462,"20210917",5,88,652,"BK",,"Ph",,,,"PS1","PS1",,"10a","urlaub",,0,"10a",,202109081711,"-"
463,"20210913",5,89,832,"NN","MU","E",,"Mus",,"311","MS1",,"07c","dienst",,128,"07c",F,202109101127,
483,"20210914",5,59,0,"TX",,,,,,,,,,"dienst",,131072,,B,0000,
484,"20210914",3,70,0,"WE",,,,,,,,,,"dienst",,131072,,B,202109091332,
485,"20210913",5,74,0,"HI","KT",,,,,,,,,"dienst",,131072,,B,202109101139,
486,"20210914",3,66,0,"EL",,,,,,,,,,"dienst",,131072,,B,202109091332,
487,"20210913",5,90,1137,"SHZ",,"f1",,,,"501",,,"11","dienst",,1,"11",C,202109091344,
488,"20210913",5,94,0,"BI","BI",,,,,,,,,"dienst",,131072,,B,202109091346,
489,"20210920",1,95,413,"ER","ER","g1",,"g1",,"506",,,"12","dienst",,65536,"12",R,202109101049,
490,"20210920",2,95,413,"ER","ER","g1",,"g1",,"506",,,"12","dienst",,65536,"12",R,202109101049,
491,"20210920",5,95,1137,"MG","MG","e1",,"e1",,"506",,,"11","dienst",,65536,"11",R,202109101049,
492,"20210913",4,91,666,"WL","KN","F",,"F",,"108","108",,"09d","dienst","Materiel",0,"09d",,202109101126,"+"
493,"20210913",2,,0,,"HM",,,"SuMR",,,"312",,,,,1048580,"07d",A,202109101133,
496,"20210917",2,98,902,"HM",,"Ph",,,,"CS1","CS1",,"07d",,,8,"07d",T,202109101119,
498,"20210913",5,,902,"HM","HM","Ph",,"Ph",,,"PS3",,"07d",,,0,"07d",R,202109101125,
499,"20210916",1,99,860,"MU",,"Mus",,,,"MS1",,,"07c",,,9,"07c",C,202109101127,
500,"20210915",6,100,987,"LI",,"Eth",,,,"303",,,"06e~06d","krank",,1,"06e~06d",C,202109101128,
501,"20210915",7,100,987,"LI",,"Eth",,,,"303",,,"06e~06d","krank",,1,"06e~06d",C,202109101128,
502,"20210915",10,100,720,"LI",,"DIS",,,,"109",,,"09b~09c","krank",,1,"09b~09c",C,202109101128,
503,"20210916",1,100,1039,"LI",,"Eth",,,,"311",,,"06c~06b~06a","krank",,1,"06c~06b~06a",C,202109101128,
504,"20210916",2,100,1039,"LI",,"Eth",,,,"311","311",,"06c~06b~06a","krank",,0,"06c~06b~06a",,202109101128,
505,"20210916",6,100,932,"LI",,"Eth",,,,"310",,,"07a~07b~07c~07d~07e","krank",,1,"07a~07b~07c~07d~07e",C,202109101128,
506,"20210916",7,100,932,"LI",,"Eth",,,,"310",,,"07a~07b~07c~07d~07e","krank",,1,"07a~07b~07c~07d~07e",C,202109101128,
507,"20210920",5,100,1132,"LI",,"Eth",,,,"313","313",,"05e~05d","krank",,0,"05e~05d",,202109101128,
508,"20210920",6,100,1132,"LI",,"Eth",,,,"313",,,"05e~05d","krank",,1,"05e~05d",C,202109101128,
509,"20210921",6,100,1128,"LI",,"Eth",,,,"303",,,"05a~05c~05b","krank",,1,"05a~05c~05b",C,202109101128,
510,"20210921",7,100,1128,"LI",,"Eth",,,,"303",,,"05a~05c~05b","krank",,1,"05a~05c~05b",C,202109101128,
511,"20210922",6,100,987,"LI",,"Eth",,,,"303",,,"06e~06d","krank",,1,"06e~06d",C,202109101128,
512,"20210922",7,100,987,"LI",,"Eth",,,,"303",,,"06e~06d","krank",,1,"06e~06d",C,202109101128,
513,"20210922",10,100,720,"LI",,"DIS",,,,"109",,,"09b~09c","krank",,1,"09b~09c",C,202109101128,
514,"20210923",1,100,1039,"LI",,"Eth",,,,"311",,,"06c~06b~06a","krank",,1,"06c~06b~06a",C,202109101128,
515,"20210923",2,100,1039,"LI",,"Eth",,,,"311","311",,"06c~06b~06a","krank",,0,"06c~06b~06a",,202109101128,
516,"20210923",6,100,932,"LI",,"Eth",,,,"310",,,"07a~07b~07c~07d~07e","krank",,1,"07a~07b~07c~07d~07e",C,202109101128,
517,"20210923",7,100,932,"LI",,"Eth",,,,"310",,,"07a~07b~07c~07d~07e","krank",,1,"07a~07b~07c~07d~07e",C,202109101128,
518,"20210914",8,101,745,"VOG",,"G",,,,"105",,,"08d",,,9,"08d",C,202109101147,
519,"20210914",9,102,745,"VOG",,"G",,,,"105",,,"08d",,,9,"08d",C,202109101147,
520,"20210914",1,103,616,"EVE",,"Mus",,,,"MS3",,,"10d",,,9,"10d",C,202109101147,
521,"20210915",1,104,600,"PE",,"Ph",,,,"PS2",,,"10d",,,9,"10d",C,202109101148,
522,"20210915",2,105,600,"PE",,"Ph",,,,"PS2","PS2",,"10d",,,8,"10d",T,202109101148,
523,"20210914",1,106,686,"PT",,"M",,,,"402",,,"09c",,,9,"09c",C,202109101149,
524,"20210920",8,107,1007,"WD",,"BK",,,,"KS2",,,"06e",,,9,"06e",C,202109101157,
525,"20210920",9,108,1007,"WD",,"BK",,,,"KS2",,,"06e",,,9,"06e",C,202109101158,
526,"20210920",6,109,700,"CH",,"WBS",,,,"402",,,"09c",,,9,"09c",C,202109101204,
527,"20210914",3,,411,"UN","UN","La1",,"La1",,"402","401",,"12",,"Raumverl.",0,"12",R,202109101214,
528,"20210914",4,,411,"UN","UN","La1",,"La1",,"402","401",,"12",,"Raumverl.",0,"12",R,202109101214,
